date,SPY,HYG,GBTC
2017-02-03 00:00:00,229.443,87.14,0.9337
2017-02-06 00:00:00,228.959,87.24,0.9426
2017-02-07 00:00:00,229.022,87.3,0.9641
2017-02-08 00:00:00,229.251,87.2,0.9694
2017-02-09 00:00:00,230.609,87.18,0.9245
2017-02-10 00:00:00,231.441,87.21,0.8991
2017-02-13 00:00:00,232.711,87.33,0.9162
2017-02-14 00:00:00,233.709,87.37,0.9302
2017-02-15 00:00:00,234.907,87.39,0.9339
2017-02-16 00:00:00,234.727,87.4,0.9494
2017-02-17 00:00:00,235.123,87.37,0.9688
2017-02-21 00:00:00,236.541,87.61,1.0132
2017-02-22 00:00:00,236.307,87.74,1.0374
2017-02-23 00:00:00,236.431,87.86,1.0599
2017-02-24 00:00:00,236.838,87.9,1.0851
2017-02-27 00:00:00,237.111,87.98,1.0951
2017-02-28 00:00:00,236.509,88.08,1.1029
2017-03-01 00:00:00,239.775,87.93,1.1188
2017-03-02 00:00:00,238.392,87.91,1.1515
2017-03-03 00:00:00,238.517,87.78,1.1766
2017-03-06 00:00:00,237.743,87.58,1.1807
2017-03-07 00:00:00,237.068,87.27,1.1431
2017-03-08 00:00:00,236.599,86.88,1.1037
2017-03-09 00:00:00,236.789,86.47,1.0809
2017-03-10 00:00:00,237.564,86.51,1.1522
2017-03-13 00:00:00,237.728,86.32,1.1373
2017-03-14 00:00:00,236.939,85.92,1.1497
2017-03-15 00:00:00,238.92,86.25,1.154
2017-03-16 00:00:00,238.541,86.74,1.1319
2017-03-17 00:00:00,237.194,86.77,1.052
2017-03-20 00:00:00,236.724,86.66,0.955
2017-03-21 00:00:00,233.805,86.49,0.995
2017-03-22 00:00:00,234.255,86.23,0.9741
2017-03-23 00:00:00,234.009,86.35,0.9527
2017-03-24 00:00:00,233.809,86.49,0.9172
2017-03-27 00:00:00,233.57,86.46,0.9143
2017-03-28 00:00:00,235.265,86.69,0.9605
2017-03-29 00:00:00,235.567,87.04,0.9542
2017-03-30 00:00:00,236.264,87.34,0.9548
2017-03-31 00:00:00,235.73,87.41,0.9739
2017-04-03 00:00:00,235.353,87.06,1.0436
2017-04-04 00:00:00,235.521,87.04,1.0557
2017-04-05 00:00:00,234.825,87.2,1.0405
2017-04-06 00:00:00,235.347,87.22,1.068
2017-04-07 00:00:00,235.153,87.27,1.0991
2017-04-10 00:00:00,235.326,87.36,1.1177
2017-04-11 00:00:00,235.021,87.32,1.1179
2017-04-12 00:00:00,234.141,87.27,1.125
2017-04-13 00:00:00,232.547,87.25,1.0975
2017-04-17 00:00:00,234.547,87.25,1.0865
2017-04-18 00:00:00,233.873,87.17,1.1025
2017-04-19 00:00:00,233.505,87.25,1.1066
2017-04-20 00:00:00,235.275,87.3,1.1228
2017-04-21 00:00:00,234.559,87.36,1.1456
2017-04-24 00:00:00,237.104,87.59,1.1487
2017-04-25 00:00:00,238.546,87.71,1.168
2017-04-26 00:00:00,238.433,87.84,1.1885
2017-04-27 00:00:00,238.589,87.84,1.2104
2017-04-28 00:00:00,238.135,87.91,1.2312
2017-05-01 00:00:00,238.548,87.58,1.302
2017-05-02 00:00:00,238.831,87.68,1.3369
2017-05-03 00:00:00,238.577,87.68,1.3551
2017-05-04 00:00:00,238.729,87.46,1.4355
2017-05-05 00:00:00,239.703,87.41,1.4224
2017-05-08 00:00:00,239.74,87.49,1.4737
2017-05-09 00:00:00,239.505,87.57,1.5654
2017-05-10 00:00:00,239.867,87.65,1.6067
2017-05-11 00:00:00,239.424,87.71,1.676
2017-05-12 00:00:00,239.074,87.74,1.638
2017-05-15 00:00:00,240.242,87.88,1.6108
2017-05-16 00:00:00,240.125,87.95,1.6022
2017-05-17 00:00:00,235.847,87.87,1.6625
2017-05-18 00:00:00,236.718,87.77,1.6748
2017-05-19 00:00:00,238.317,87.98,1.7688
2017-05-22 00:00:00,239.547,88.12,1.9324
2017-05-23 00:00:00,239.99,88.2,1.984
2017-05-24 00:00:00,240.594,88.25,2.1575
2017-05-25 00:00:00,241.693,88.33,2.3144
2017-05-26 00:00:00,241.798,88.33,2.1815
2017-05-30 00:00:00,241.545,88.39,2.0969
2017-05-31 00:00:00,241.471,88.39,2.0585
2017-06-01 00:00:00,243.32,88.12,2.1864
2017-06-02 00:00:00,244.221,88.21,2.2227
2017-06-05 00:00:00,243.933,88.25,2.3745
2017-06-06 00:00:00,243.257,88.23,2.5805
2017-06-07 00:00:00,243.688,88.14,2.6086
2017-06-08 00:00:00,243.759,88.04,2.5094
2017-06-09 00:00:00,243.555,88.08,2.5929
2017-06-12 00:00:00,243.334,88.13,2.5003
2017-06-13 00:00:00,244.488,88.25,2.4707
2017-06-14 00:00:00,244.264,88.28,2.4411
2017-06-15 00:00:00,243.764,88.18,2.1468
2017-06-16 00:00:00,242.649,88.13,2.2297
2017-06-19 00:00:00,244.676,88.21,2.3246
2017-06-20 00:00:00,243.04,88.04,2.4522
2017-06-21 00:00:00,242.919,87.83,2.4849
2017-06-22 00:00:00,242.809,87.77,2.4411
2017-06-23 00:00:00,243.186,87.81,2.4783
2017-06-26 00:00:00,243.264,87.94,2.2408
2017-06-27 00:00:00,241.303,88.02,2.1544
2017-06-28 00:00:00,243.475,88.05,2.3063
2017-06-29 00:00:00,241.389,88.07,2.3498
2017-06-30 00:00:00,241.771,88.08,2.3175
2017-07-03 00:00:00,242.349,87.76,2.3131
2017-07-05 00:00:00,242.748,87.77,2.3591
2017-07-06 00:00:00,240.563,87.63,2.3822
2017-07-07 00:00:00,242.103,87.44,2.3436
2017-07-10 00:00:00,242.327,87.47,2.2556
2017-07-11 00:00:00,242.139,87.5,2.1498
2017-07-12 00:00:00,243.926,87.72,2.1491
2017-07-13 00:00:00,244.389,87.81,2.1764
2017-07-14 00:00:00,245.53,87.98,2.0889
2017-07-17 00:00:00,245.525,88.17,1.8399
2017-07-18 00:00:00,245.676,88.27,2.0549
2017-07-19 00:00:00,247.013,88.42,2.1304
2017-07-20 00:00:00,246.991,88.53,2.2751
2017-07-21 00:00:00,246.902,88.52,2.5147
2017-07-24 00:00:00,246.645,88.54,2.5251
2017-07-25 00:00:00,247.365,88.58,2.3781
2017-07-26 00:00:00,247.434,88.65,2.2932
2017-07-27 00:00:00,247.22,88.62,2.3301
2017-07-28 00:00:00,246.895,88.61,2.4974
2017-07-31 00:00:00,246.716,88.61,2.5187
2017-08-01 00:00:00,247.319,88.3,2.5513
2017-08-02 00:00:00,247.487,88.33,2.4933
2017-08-03 00:00:00,246.994,88.27,2.4958
2017-08-04 00:00:00,247.463,88.24,2.5854
2017-08-07 00:00:00,247.876,88.24,3.0319
2017-08-08 00:00:00,247.31,88.16,3.1167
2017-08-09 00:00:00,247.248,87.8,3.0759
2017-08-10 00:00:00,243.769,87.54,3.0963
2017-08-11 00:00:00,244.094,87.43,3.1938
2017-08-14 00:00:00,246.548,87.61,3.8228
2017-08-15 00:00:00,246.482,87.6,3.8062
2017-08-16 00:00:00,246.9,87.67,3.8
2017-08-17 00:00:00,243.115,87.58,3.9671
2017-08-18 00:00:00,242.675,87.47,3.8742
2017-08-21 00:00:00,242.961,87.49,3.6983
2017-08-22 00:00:00,245.374,87.53,3.5601
2017-08-23 00:00:00,244.552,87.58,3.7883
2017-08-24 00:00:00,244.051,87.68,3.8084
2017-08-25 00:00:00,244.484,87.77,3.9782
2017-08-28 00:00:00,244.612,87.86,3.9367
2017-08-29 00:00:00,244.851,87.85,4.0863
2017-08-30 00:00:00,246.038,87.94,4.1877
2017-08-31 00:00:00,247.447,88.09,4.2759
2017-09-01 00:00:00,247.965,87.81,4.3813
2017-09-05 00:00:00,246.1,87.83,3.963
2017-09-06 00:00:00,246.868,87.9,4.1614
2017-09-07 00:00:00,246.878,87.94,4.1864
2017-09-08 00:00:00,246.522,87.87,4.0534
2017-09-11 00:00:00,249.184,87.92,3.8615
2017-09-12 00:00:00,250.033,87.94,3.858
2017-09-13 00:00:00,250.226,87.96,3.6071
2017-09-14 00:00:00,250.031,88.02,3.2652
2017-09-15 00:00:00,249.286,88.03,3.0863
2017-09-18 00:00:00,249.659,88.11,3.5891
2017-09-19 00:00:00,249.938,88.15,3.6428
2017-09-20 00:00:00,250.096,88.21,3.591
2017-09-21 00:00:00,249.343,88.18,3.4583
2017-09-22 00:00:00,249.51,88.17,3.3054
2017-09-25 00:00:00,248.955,88.24,3.4956
2017-09-26 00:00:00,248.992,88.31,3.5788
2017-09-27 00:00:00,250.008,88.28,3.688
2017-09-28 00:00:00,250.359,88.34,3.8236
2017-09-29 00:00:00,251.292,88.41,3.7756
2017-10-02 00:00:00,252.268,88.08,4.011
2017-10-03 00:00:00,252.821,88.1,3.9368
2017-10-04 00:00:00,253.152,88.12,3.8806
2017-10-05 00:00:00,254.623,88.18,3.8845
2017-10-06 00:00:00,254.428,88.16,3.9793
2017-10-09 00:00:00,253.967,88.2,4.2485
2017-10-10 00:00:00,254.563,88.23,4.3887
2017-10-11 00:00:00,255.024,88.24,4.3737
2017-10-12 00:00:00,254.616,88.18,4.6614
2017-10-13 00:00:00,254.844,88.14,5.1066
2017-10-16 00:00:00,255.294,88.2,5.16
2017-10-17 00:00:00,255.464,88.28,5.1419
2017-10-18 00:00:00,255.664,88.34,4.9056
2017-10-19 00:00:00,255.768,88.37,5.1158
2017-10-20 00:00:00,257.091,88.41,5.3291
2017-10-23 00:00:00,256.077,88.47,5.325
2017-10-24 00:00:00,256.497,88.48,5.2121
2017-10-25 00:00:00,255.303,88.3,5.0281
2017-10-26 00:00:00,255.627,88.29,5.3066
2017-10-27 00:00:00,257.684,88.23,5.3021
2017-10-30 00:00:00,256.882,88.24,5.6025
2017-10-31 00:00:00,257.133,88.26,5.7063
2017-11-01 00:00:00,257.541,87.93,5.928
2017-11-02 00:00:00,257.619,87.85,6.2741
2017-11-03 00:00:00,258.437,87.84,6.58
2017-11-06 00:00:00,258.784,87.83,6.5712
2017-11-07 00:00:00,258.735,87.76,6.4595
2017-11-08 00:00:00,259.112,87.43,6.7606
2017-11-09 00:00:00,258.202,87.07,6.6157
2017-11-10 00:00:00,258.061,87.07,6.2471
2017-11-13 00:00:00,258.318,87.04,5.6965
2017-11-14 00:00:00,257.764,86.81,5.9884
2017-11-15 00:00:00,256.403,86.54,6.3832
2017-11-16 00:00:00,258.581,87.04,6.8066
2017-11-17 00:00:00,257.923,87.1,7.1294
2017-11-20 00:00:00,258.259,87.2,7.3875
2017-11-21 00:00:00,259.945,87.33,7.4011
2017-11-22 00:00:00,259.772,87.42,7.4328
2017-11-24 00:00:00,260.314,87.46,7.4209
2017-11-27 00:00:00,260.244,87.5,8.6996
2017-11-28 00:00:00,262.809,87.48,8.9514
2017-11-29 00:00:00,262.748,87.52,9.5133
2017-11-30 00:00:00,264.987,87.54,8.9666
2017-12-01 00:00:00,264.461,87.18,9.224
2017-12-04 00:00:00,264.191,87.28,10.192
2017-12-05 00:00:00,263.218,87.3,10.6046
2017-12-06 00:00:00,263.194,87.21,11.328
2017-12-07 00:00:00,264.007,87.15,13.323
2017-12-08 00:00:00,265.479,87.17,14.4291
2017-12-11 00:00:00,266.325,87.23,14.85
2017-12-12 00:00:00,266.744,87.28,15.4334
2017-12-13 00:00:00,266.63,87.27,15.4415
2017-12-14 00:00:00,265.594,87.23,15.1046
2017-12-15 00:00:00,266.627,87.2,15.8333
2017-12-18 00:00:00,268.068,87.21,17.044
2017-12-19 00:00:00,267.207,87.17,16.6651
2017-12-20 00:00:00,267.02,87.16,15.3152
2017-12-21 00:00:00,267.55,86.81,14.6638
2017-12-22 00:00:00,267.426,86.82,12.321
2017-12-26 00:00:00,267.155,86.86,13.8742
2017-12-27 00:00:00,267.385,86.9,14.1568
2017-12-28 00:00:00,267.925,86.94,13.0503
2017-12-29 00:00:00,266.552,86.97,13.1843
2018-01-02 00:00:00,268.773,87.08,12.7102
2018-01-03 00:00:00,270.489,87.33,13.5819
2018-01-04 00:00:00,271.635,87.57,13.4861
2018-01-05 00:00:00,273.541,87.68,14.2861
2018-01-08 00:00:00,273.999,87.72,13.807
2018-01-09 00:00:00,274.439,87.7,13.449
2018-01-10 00:00:00,274.137,87.45,12.8677
2018-01-11 00:00:00,276.085,87.52,12.4485
2018-01-12 00:00:00,277.945,87.54,12.2674
2018-01-16 00:00:00,276.971,87.61,11.0413
2018-01-17 00:00:00,279.574,87.57,9.4757
2018-01-18 00:00:00,279.147,87.46,10.3723
2018-01-19 00:00:00,280.375,87.4,10.4099
2018-01-22 00:00:00,282.638,87.43,9.923
2018-01-23 00:00:00,283.262,87.56,9.638
2018-01-24 00:00:00,283.103,87.6,9.9482
2018-01-25 00:00:00,283.273,87.62,10.2303
2018-01-26 00:00:00,286.627,87.64,9.884
2018-01-29 00:00:00,284.718,87.54,10.2504
2018-01-30 00:00:00,281.638,87.28,9.4261
2018-01-31 00:00:00,281.78,87.34,9.0079
2018-02-01 00:00:00,281.654,86.88,8.3671
2018-02-02 00:00:00,275.707,86.51,7.6883
2018-02-05 00:00:00,264.429,86.31,6.7485
2018-02-06 00:00:00,269.061,85.99,6.1198
2018-02-07 00:00:00,267.727,86.27,7.1775
2018-02-08 00:00:00,257.735,85.83,7.3724
2018-02-09 00:00:00,261.656,85.14,7.4265
2018-02-12 00:00:00,265.295,85.46,7.7515
2018-02-13 00:00:00,266.001,85.24,7.8525
2018-02-14 00:00:00,269.634,85.24,8.1578
2018-02-15 00:00:00,272.943,85.68,8.8473
2018-02-16 00:00:00,273.067,86.01,9.075
2018-02-20 00:00:00,271.495,86.12,10.3694
2018-02-21 00:00:00,270.013,86.1,9.8943
2018-02-22 00:00:00,270.296,85.96,9.2631
2018-02-23 00:00:00,274.629,85.89,9.0547
2018-02-26 00:00:00,277.88,86.16,9.0019
2018-02-27 00:00:00,274.4,86.16,9.5104
2018-02-28 00:00:00,271.394,86.13,9.6678
2018-03-01 00:00:00,267.831,85.61,9.6113
2018-03-02 00:00:00,269.208,85.34,9.9277
2018-03-05 00:00:00,272.169,85.49,10.4156
2018-03-06 00:00:00,272.899,85.69,9.9843
2018-03-07 00:00:00,272.786,85.6,9.1865
2018-03-08 00:00:00,274.072,85.62,8.7649
2018-03-09 00:00:00,278.821,85.68,8.028
2018-03-12 00:00:00,278.468,85.7,8.5407
2018-03-13 00:00:00,276.718,85.64,8.2532
2018-03-14 00:00:00,275.215,85.55,7.9007
2018-03-15 00:00:00,275.018,85.47,7.3037
2018-03-16 00:00:00,274.394,85.51,7.503
2018-03-19 00:00:00,270.5,85.39,7.4718
2018-03-20 00:00:00,270.905,85.35,7.77
2018-03-21 00:00:00,270.433,85.38,8.1148
2018-03-22 00:00:00,263.64,85.28,7.9262
2018-03-23 00:00:00,258.115,85.21,7.7046
2018-03-26 00:00:00,265.126,85.2,7.41
2018-03-27 00:00:00,260.545,85.3,7.226
2018-03-28 00:00:00,259.829,85.23,7.1464
2018-03-29 00:00:00,263.417,85.29,6.8507
2018-04-02 00:00:00,257.536,84.85,6.2957
2018-04-03 00:00:00,260.795,84.86,6.5689
2018-04-04 00:00:00,263.829,84.9,6.4185
2018-04-05 00:00:00,265.676,85.21,6.0947
2018-04-06 00:00:00,259.859,85.26,6.0257
2018-04-09 00:00:00,260.802,85.37,6.227
2018-04-10 00:00:00,265.167,85.62,6.0969
2018-04-11 00:00:00,263.713,85.7,6.2058
2018-04-12 00:00:00,265.92,85.87,6.7222
2018-04-13 00:00:00,265.155,86.07,7.2093
2018-04-16 00:00:00,267.309,86.19,7.3417
2018-04-17 00:00:00,270.153,86.35,7.2546
2018-04-18 00:00:00,270.378,86.38,7.2349
2018-04-19 00:00:00,268.865,86.05,7.4036
2018-04-20 00:00:00,266.584,85.92,7.5803
2018-04-23 00:00:00,266.599,85.74,8.0152
2018-04-24 00:00:00,263.043,85.59,8.3378
2018-04-25 00:00:00,263.525,85.34,8.3644
2018-04-26 00:00:00,266.2701,85.49,7.9912
2018-04-27 00:00:00,266.5786,85.55,8.3067
2018-04-30 00:00:00,264.4073,85.57,8.3874
2018-05-01 00:00:00,265.0811,85.11,8.1236
2018-05-02 00:00:00,263.1737,85.21,8.1928
2018-05-03 00:00:00,262.6089,85.12,8.4478
2018-05-04 00:00:00,266.0133,85.17,8.7037
2018-05-07 00:00:00,266.9357,85.28,8.4264
2018-05-08 00:00:00,266.8688,85.28,8.346
2018-05-09 00:00:00,269.4793,85.33,8.2676
2018-05-10 00:00:00,272.0585,85.41,8.3533
2018-05-11 00:00:00,272.615,85.47,7.9086
2018-05-14 00:00:00,272.8678,85.52,7.7438
2018-05-15 00:00:00,271.0192,85.37,7.8195
2018-05-16 00:00:00,272.1914,85.32,7.47
2018-05-17 00:00:00,272.0377,85.31,7.4813
2018-05-18 00:00:00,271.3434,85.28,7.2851
2018-05-21 00:00:00,273.3476,85.31,7.626
2018-05-22 00:00:00,272.4971,85.37,7.4412
2018-05-23 00:00:00,273.3848,85.29,7.0076
2018-05-24 00:00:00,272.8432,85.32,6.7778
2018-05-25 00:00:00,272.2311,85.3,6.7432
2018-05-29 00:00:00,269.1022,85.11,6.545
2018-05-30 00:00:00,272.5539,85.24,6.703
2018-05-31 00:00:00,270.7445,85.34,6.7463
2018-06-01 00:00:00,273.6995,85.03,6.7347
2018-06-04 00:00:00,274.9278,85.14,6.829
2018-06-05 00:00:00,275.1373,85.23,6.7403
2018-06-06 00:00:00,277.4943,85.33,6.8406
2018-06-07 00:00:00,277.346,85.46,6.9181
2018-06-08 00:00:00,278.2179,85.47,6.8626
2018-06-11 00:00:00,278.5154,85.55,6.074
2018-06-12 00:00:00,279.0088,85.65,6.062
2018-06-13 00:00:00,277.9008,85.75,5.7672
2018-06-14 00:00:00,278.6672,85.85,5.8118
2018-06-15 00:00:00,277.1669,85.87,5.9168
2018-06-18 00:00:00,276.5816,85.85,5.8863
2018-06-19 00:00:00,275.4819,85.77,6.0529
2018-06-20 00:00:00,275.951,85.89,6.0146
2018-06-21 00:00:00,274.2288,85.83,6.0579
2018-06-22 00:00:00,274.7428,85.85,5.7127
2018-06-25 00:00:00,270.9775,85.71,5.576
2018-06-26 00:00:00,271.5721,85.62,5.5806
2018-06-27 00:00:00,269.2376,85.55,5.4863
2018-06-28 00:00:00,270.9333,85.22,5.4926
2018-06-29 00:00:00,271.1542,85.28,5.2986
2018-07-02 00:00:00,271.9931,84.63,5.8261
2018-07-03 00:00:00,270.6446,84.73,5.9367
2018-07-05 00:00:00,273.0383,84.78,5.9257
2018-07-06 00:00:00,275.3669,84.85,5.8779
2018-07-09 00:00:00,277.8719,85.08,6.0289
2018-07-10 00:00:00,278.8392,85.26,5.8569
2018-07-11 00:00:00,276.8644,85.16,5.7031
2018-07-12 00:00:00,279.307,85.31,5.6049
2018-07-13 00:00:00,279.6064,85.38,5.5928
2018-07-16 00:00:00,279.3323,85.37,5.8736
2018-07-17 00:00:00,280.4429,85.38,6.2596
2018-07-18 00:00:00,281.0473,85.43,6.6668
2018-07-19 00:00:00,279.9673,85.42,6.6249
2018-07-20 00:00:00,279.7116,85.44,6.6878
2018-07-23 00:00:00,280.2243,85.48,6.8628
2018-07-24 00:00:00,281.5734,85.56,7.2201
2018-07-25 00:00:00,284.1317,85.59,7.4101
2018-07-26 00:00:00,283.2725,85.69,7.3844
2018-07-27 00:00:00,281.4169,85.72,7.2004
2018-07-30 00:00:00,279.8241,85.76,7.2667
2018-07-31 00:00:00,281.1967,85.87,7.0961
2018-08-01 00:00:00,280.9021,85.52,6.82
2018-08-02 00:00:00,282.3103,85.56,6.7942
2018-08-03 00:00:00,283.6535,85.68,6.651
2018-08-06 00:00:00,284.6806,85.75,6.2872
2018-08-07 00:00:00,285.4842,85.91,6.2862
2018-08-08 00:00:00,285.4172,85.9,5.833
2018-08-09 00:00:00,285.0797,85.9,5.7084
2018-08-10 00:00:00,283.1404,85.75,5.785
2018-08-13 00:00:00,282.0125,85.68,5.6831
2018-08-14 00:00:00,283.8335,85.7,5.4429
2018-08-15 00:00:00,281.7337,85.59,5.7155
2018-08-16 00:00:00,284.0414,85.71,5.6988
2018-08-17 00:00:00,285.0034,85.74,5.7738
2018-08-20 00:00:00,285.7034,85.83,5.7959
2018-08-21 00:00:00,286.3023,85.92,5.7109
2018-08-22 00:00:00,286.1963,86.03,5.9297
2018-08-23 00:00:00,285.7299,86.04,5.7232
2018-08-24 00:00:00,287.4946,86.08,5.8585
2018-08-27 00:00:00,289.7246,86.16,6.0126
2018-08-28 00:00:00,289.8037,86.17,6.2399
2018-08-29 00:00:00,291.4743,86.19,6.3089
2018-08-30 00:00:00,290.2335,86.16,6.2033
2018-08-31 00:00:00,290.3014,86.1,6.2441
2018-09-04 00:00:00,289.8467,85.75,6.5622
2018-09-05 00:00:00,289.0394,85.67,6.3415
2018-09-06 00:00:00,288.0724,85.63,5.8073
2018-09-07 00:00:00,287.4589,85.59,5.7694
2018-09-10 00:00:00,288.0009,85.65,5.6303
2018-09-11 00:00:00,289.0913,85.71,5.6293
2018-09-12 00:00:00,289.1955,85.86,5.6105
2018-09-13 00:00:00,290.7918,85.97,5.7636
2018-09-14 00:00:00,290.9132,86.04,5.8083
2018-09-17 00:00:00,289.3052,86.05,5.7114
2018-09-18 00:00:00,290.8613,86.11,5.6273
2018-09-19 00:00:00,291.2242,86.08,5.6561
2018-09-20 00:00:00,293.5082,86.06,5.7353
2018-09-21 00:00:00,292.0823,86.07,5.9246
2018-09-24 00:00:00,291.0548,86.02,5.9422
2018-09-25 00:00:00,290.6954,86.01,5.7646
2018-09-26 00:00:00,289.7387,86.06,5.7768
2018-09-27 00:00:00,290.5912,86.11,5.818
2018-09-28 00:00:00,290.5974,86.17,5.9628
2018-10-01 00:00:00,291.6498,86,5.8739
2018-10-02 00:00:00,291.5408,86.06,5.8482
2018-10-03 00:00:00,291.7517,86.04,5.7753
2018-10-04 00:00:00,289.4369,85.59,5.8452
2018-10-05 00:00:00,287.8384,85.42,5.8521
2018-10-08 00:00:00,287.7245,85.46,5.893
2018-10-09 00:00:00,287.3985,85.17,5.8911
2018-10-10 00:00:00,277.9647,84.8,5.8314
2018-10-11 00:00:00,272.2509,84.79,5.5604
2018-10-12 00:00:00,276.1424,84.98,5.5337
2018-10-15 00:00:00,274.5194,85.03,5.7697
2018-10-16 00:00:00,280.4205,85.21,5.7445
2018-10-17 00:00:00,280.3609,85.17,5.7573
2018-10-18 00:00:00,276.3549,84.98,5.7457
2018-10-19 00:00:00,276.2605,84.92,5.7055
2018-10-22 00:00:00,275.081,84.9,5.7228
2018-10-23 00:00:00,273.5794,84.59,5.7138
2018-10-24 00:00:00,265.1425,84.65,5.7397
2018-10-25 00:00:00,270.075,84.49,5.7197
2018-10-26 00:00:00,265.4003,84.26,5.7215
2018-10-29 00:00:00,263.6634,84.29,5.6495
2018-10-30 00:00:00,267.8133,84.09,5.5908
2018-10-31 00:00:00,270.723,84.34,5.6037
2018-11-01 00:00:00,273.5849,84,5.6317
2018-11-02 00:00:00,271.8827,84.11,5.6711
2018-11-05 00:00:00,273.4097,84.18,5.7189
2018-11-06 00:00:00,275.1378,84.27,5.7256
2018-11-07 00:00:00,280.9649,84.56,5.7985
2018-11-08 00:00:00,280.4072,84.62,5.762
2018-11-09 00:00:00,277.8788,84.26,5.6898
2018-11-12 00:00:00,272.4257,84.3,5.6651
2018-11-13 00:00:00,272.032,83.91,5.6168
2018-11-14 00:00:00,270.0488,83.57,5.1307
2018-11-15 00:00:00,272.9887,83.21,4.8864
2018-11-16 00:00:00,273.6104,83.1,4.9327
2018-11-19 00:00:00,269.0808,83.03,4.5826
2018-11-20 00:00:00,264.2321,82.78,4.0324
2018-11-21 00:00:00,265.0546,83.04,3.9333
2018-11-23 00:00:00,263.3345,82.89,3.7849
2018-11-26 00:00:00,267.4394,83.12,3.4338
2018-11-27 00:00:00,268.3104,83,3.2862
2018-11-28 00:00:00,274.4655,83.26,3.6171
2018-11-29 00:00:00,273.93,83.44,3.7782
2018-11-30 00:00:00,276.2096,83.5,3.6268
2018-12-03 00:00:00,279.2178,83.5,3.4989
2018-12-04 00:00:00,270.2313,83.41,3.4705
2018-12-06 00:00:00,269.9052,82.83,3.2801
2018-12-07 00:00:00,263.6798,83.02,2.9941
2018-12-10 00:00:00,264.1431,82.83,3.0838
2018-12-11 00:00:00,264.0621,82.94,2.9974
2018-12-12 00:00:00,265.4884,83.2,3.0304
2018-12-13 00:00:00,265.4833,83.24,2.9918
2018-12-14 00:00:00,260.4712,83.13,2.8759
2018-12-17 00:00:00,255.1022,82.93,3.0159
2018-12-18 00:00:00,255.1392,82.16,3.124
2018-12-19 00:00:00,251.2549,81.95,3.3337
2018-12-20 00:00:00,247.3193,80.79,3.5161
2018-12-21 00:00:00,240.819,80.56,3.5544
2018-12-24 00:00:00,234.3132,80.33,3.6685
2018-12-26 00:00:00,245.9296,80.22,3.3588
2018-12-27 00:00:00,248.0556,80.37,3.3086
2018-12-28 00:00:00,247.7869,80.71,3.3334
2018-12-31 00:00:00,249.9203,80.9,3.3471
2019-01-02 00:00:00,250.2406,80.97,3.3918
2019-01-03 00:00:00,244.1121,81.07,3.4166
2019-01-04 00:00:00,252.4836,82.14,3.3636
2019-01-07 00:00:00,254.2518,82.77,3.5805
2019-01-08 00:00:00,256.7175,83.2,3.5747
2019-01-09 00:00:00,257.8493,83.61,3.565
2019-01-10 00:00:00,259.0112,83.54,3.3641
2019-01-11 00:00:00,258.9717,83.59,3.2338
2019-01-14 00:00:00,257.6426,83.46,3.2011
2019-01-15 00:00:00,260.4054,83.57,3.2345
2019-01-16 00:00:00,260.9901,83.87,3.2029
2019-01-17 00:00:00,262.9936,83.91,3.2027
2019-01-18 00:00:00,266.4624,84.2,3.2163
2019-01-22 00:00:00,262.7041,83.99,3.148
2019-01-23 00:00:00,263.2822,83.93,3.173
2019-01-24 00:00:00,263.6523,83.88,3.1593
2019-01-25 00:00:00,265.8946,84.1,3.1587
2019-01-28 00:00:00,263.8095,83.99,3.0566
2019-01-29 00:00:00,263.4284,84.1,3.0204
2019-01-30 00:00:00,267.5471,84.29,3.0403
2019-01-31 00:00:00,269.9007,84.71,3.0437
2019-02-01 00:00:00,270.1769,84.43,3.0343
2019-02-04 00:00:00,272.008,84.52,3.0314
2019-02-05 00:00:00,273.2901,84.84,3.0356
2019-02-06 00:00:00,272.7083,84.94,3.0029
2019-02-07 00:00:00,270.1998,84.62,2.9898
2019-02-08 00:00:00,270.4679,84.51,3.0968
2019-02-11 00:00:00,270.6611,84.57,3.201
2019-02-12 00:00:00,274.1609,84.88,3.1789
2019-02-13 00:00:00,275.0097,84.92,3.1828
2019-02-14 00:00:00,274.3765,84.92,3.1696
2019-02-15 00:00:00,277.3724,85.07,3.1722
2019-02-19 00:00:00,277.8064,85.13,3.466
2019-02-20 00:00:00,278.353,85.23,3.4717
2019-02-21 00:00:00,277.3967,85.23,3.4741
2019-02-22 00:00:00,279.1756,85.32,3.4802
2019-02-25 00:00:00,279.5568,85.47,3.3677
2019-02-26 00:00:00,279.3396,85.58,3.3725
2019-02-27 00:00:00,279.2313,85.68,3.3522
2019-02-28 00:00:00,278.5268,85.71,3.38
2019-03-01 00:00:00,280.4537,85.37,3.3823
2019-03-04 00:00:00,279.3751,85.35,3.3086
2019-03-05 00:00:00,279.0692,85.3,3.3495
2019-03-06 00:00:00,277.2673,85.18,3.4068
2019-03-07 00:00:00,275.0784,85.05,3.4254
2019-03-08 00:00:00,274.5181,84.81,3.4391
2019-03-11 00:00:00,278.5307,84.99,3.4257
2019-03-12 00:00:00,279.3625,85.19,3.4089
2019-03-13 00:00:00,281.3156,85.43,3.4179
2019-03-14 00:00:00,281.1667,85.49,3.4117
2019-03-15 00:00:00,281.3433,85.55,3.4358
2019-03-18 00:00:00,282.3888,85.6,3.5194
