date,SPY,HYG,GBTC
2019-08-02 00:00:00,292.62,86.39,12.7623
2019-08-05 00:00:00,283.82,85.49,13.1403
2019-08-06 00:00:00,287.8,86.04,13.2933
2019-08-07 00:00:00,287.97,86.03,13.4733
2019-08-08 00:00:00,293.62,86.37,13.0503
2019-08-09 00:00:00,291.62,86.25,13.3923
2019-08-12 00:00:00,288.07,85.95,13.1403
2019-08-13 00:00:00,292.55,86.33,12.1683
2019-08-14 00:00:00,283.9,85.56,11.0522
2019-08-15 00:00:00,284.65,85.81,11.4393
2019-08-16 00:00:00,288.85,86.1,12.1053
2019-08-19 00:00:00,292.33,86.35,12.3663
2019-08-20 00:00:00,290.09,86.42,12.1503
2019-08-21 00:00:00,292.45,86.79,11.7723
2019-08-22 00:00:00,292.36,86.95,11.9073
2019-08-23 00:00:00,284.85,86.55,12.0963
2019-08-26 00:00:00,288,86.98,11.7093
2019-08-27 00:00:00,286.87,86.94,11.4573
2019-08-28 00:00:00,288.89,87.15,10.6742
2019-08-29 00:00:00,292.58,87.24,10.4402
2019-08-30 00:00:00,292.45,87.16,10.5482
2019-09-03 00:00:00,290.74,86.54,11.6373
2019-09-04 00:00:00,294.04,86.72,11.8533
2019-09-05 00:00:00,297.82,87.06,11.5653
2019-09-06 00:00:00,298.05,87.14,11.3853
2019-09-09 00:00:00,298.2,87.23,11.0612
2019-09-10 00:00:00,298.13,87.28,10.8452
2019-09-11 00:00:00,300.25,87.27,11.0522
2019-09-12 00:00:00,301.29,87.32,11.4123
2019-09-13 00:00:00,301.09,87.16,11.3313
2019-09-16 00:00:00,300.16,87.47,11.0252
2019-09-17 00:00:00,300.92,87.52,11.5113
2019-09-18 00:00:00,301.1,87.47,11.3295
2019-09-19 00:00:00,301.08,87.37,11.3853
2019-09-20 00:00:00,298.28,87.48,11.5203
2019-09-23 00:00:00,298.21,87.44,10.9982
2019-09-24 00:00:00,295.87,87.32,9.9542
2019-09-25 00:00:00,297.62,87.23,9.1802
2019-09-26 00:00:00,297,87.17,9.0452
2019-09-27 00:00:00,295.4,87.07,8.8472
2019-09-30 00:00:00,296.77,87.17,9.5312
2019-10-01 00:00:00,293.24,86.62,8.9102
2019-10-02 00:00:00,288.06,86.11,8.6942
2019-10-03 00:00:00,290.42,86.16,8.7752
2019-10-04 00:00:00,294.35,86.43,8.8112
2019-10-07 00:00:00,293.08,86.36,8.8652
2019-10-08 00:00:00,288.53,86.04,8.6717
2019-10-09 00:00:00,291.27,86.3,9.3422
2019-10-10 00:00:00,293.24,86.41,9.2972
2019-10-11 00:00:00,296.28,86.77,8.8292
2019-10-14 00:00:00,295.95,86.83,8.7482
2019-10-15 00:00:00,298.88,87.02,8.3522
2019-10-16 00:00:00,298.4,86.95,7.8842
2019-10-17 00:00:00,299.28,87.07,8.0732
2019-10-18 00:00:00,297.97,87.09,7.8527
2019-10-21 00:00:00,299.99,87.12,8.1632
2019-10-22 00:00:00,299.01,87.14,8.1182
2019-10-23 00:00:00,299.88,87.22,7.6952
2019-10-24 00:00:00,300.37,87.32,7.6322
2019-10-25 00:00:00,301.6,87.39,9.2792
2019-10-28 00:00:00,303.3,87.38,10.1342
2019-10-29 00:00:00,303.21,87.22,9.8912
2019-10-30 00:00:00,304.14,87.11,9.7652
2019-10-31 00:00:00,303.33,86.81,10.0082
2019-11-01 00:00:00,306.14,86.82,10.0802
2019-11-04 00:00:00,307.37,87,10.6382
2019-11-05 00:00:00,307.03,86.91,10.4852
2019-11-06 00:00:00,307.1,86.81,10.0802
2019-11-07 00:00:00,308.18,86.77,9.7922
2019-11-08 00:00:00,308.94,86.85,9.7922
2019-11-11 00:00:00,308.35,86.8,9.6842
2019-11-12 00:00:00,309,86.82,9.6122
2019-11-13 00:00:00,309.1,86.73,9.5942
2019-11-14 00:00:00,309.55,86.68,9.4142
2019-11-15 00:00:00,311.79,86.94,9.2342
2019-11-18 00:00:00,312.02,86.83,9.0902
2019-11-19 00:00:00,311.93,86.52,8.6492
2019-11-20 00:00:00,310.77,86.34,8.7212
2019-11-21 00:00:00,310.27,86.36,8.3792
2019-11-22 00:00:00,310.96,86.69,8.3432
2019-11-25 00:00:00,313.37,86.92,8.1362
2019-11-26 00:00:00,314.08,87.02,8.1002
2019-11-27 00:00:00,315.48,87.13,8.6222
2019-11-29 00:00:00,314.31,86.94,8.6132
2019-12-02 00:00:00,311.64,86.54,8.0912
2019-12-03 00:00:00,309.55,86.42,8.0912
2019-12-04 00:00:00,311.46,86.68,7.8572
2019-12-05 00:00:00,312.02,86.81,7.9292
2019-12-06 00:00:00,314.87,86.93,8.1002
2019-12-09 00:00:00,313.88,86.93,7.9382
2019-12-10 00:00:00,313.53,87.14,7.7852
2019-12-11 00:00:00,314.42,87.32,7.7582
2019-12-12 00:00:00,317.13,87.52,7.8932
2019-12-13 00:00:00,317.32,87.61,7.9112
2019-12-16 00:00:00,319.5,87.78,7.4432
2019-12-17 00:00:00,319.57,88.05,7.2092
2019-12-18 00:00:00,319.59,88.21,7.5782
2019-12-19 00:00:00,320.9,87.85,7.5962
2019-12-20 00:00:00,320.73,87.72,7.9922
2019-12-23 00:00:00,321.22,87.76,8.1002
2019-12-24 00:00:00,321.23,87.83,7.9652
2019-12-26 00:00:00,322.94,87.96,7.9382
2019-12-27 00:00:00,322.86,87.92,7.7222
2019-12-30 00:00:00,321.08,87.86,7.5782
2019-12-31 00:00:00,321.86,87.94,7.3712
2020-01-02 00:00:00,324.87,88.31,7.1822
2020-01-03 00:00:00,322.41,88.22,7.7312
2020-01-06 00:00:00,323.64,88.13,8.0912
2020-01-07 00:00:00,322.73,88.05,9.0902
2020-01-08 00:00:00,324.45,88.13,8.3895
2020-01-09 00:00:00,326.65,88.36,8.3702
2020-01-10 00:00:00,325.71,88.39,8.6402
2020-01-13 00:00:00,327.95,88.39,8.4962
2020-01-14 00:00:00,327.45,88.38,9.0272
2020-01-15 00:00:00,328.19,88.4,8.9913
2020-01-16 00:00:00,330.92,88.43,8.7437
2020-01-17 00:00:00,331.95,88.36,9.0632
2020-01-21 00:00:00,331.3,88.17,8.7662
2020-01-22 00:00:00,331.34,88.33,8.5772
2020-01-23 00:00:00,331.72,88.06,8.0912
2020-01-24 00:00:00,328.77,87.69,8.5322
2020-01-27 00:00:00,323.5,87.1,8.8382
2020-01-28 00:00:00,326.89,87.85,9.1082
2020-01-29 00:00:00,326.62,87.8,9.8102
2020-01-30 00:00:00,327.68,87.89,10.1972
2020-01-31 00:00:00,321.73,87.53,9.8102
2020-02-03 00:00:00,324.12,87.15,9.5267
2020-02-04 00:00:00,329.06,87.67,9.4862
2020-02-05 00:00:00,332.86,88.03,10.3637
2020-02-06 00:00:00,333.98,88.1,10.5303
2020-02-07 00:00:00,332.2,87.97,10.6112
2020-02-10 00:00:00,334.68,88.09,10.9622
2020-02-11 00:00:00,335.26,88.15,11.6958
2020-02-12 00:00:00,337.42,88.38,12.1323
2020-02-13 00:00:00,337.06,88.41,11.2953
2020-02-14 00:00:00,337.6,88.4,11.8875
2020-02-18 00:00:00,336.73,88.22,12.1143
2020-02-19 00:00:00,338.34,88.26,11.8173
2020-02-20 00:00:00,336.95,88.41,11.0972
2020-02-21 00:00:00,333.48,88.33,11.2818
2020-02-24 00:00:00,322.42,87.38,10.5482
2020-02-25 00:00:00,312.65,86.77,9.4817
2020-02-26 00:00:00,311.5,86.86,9.3242
2020-02-27 00:00:00,297.51,85.69,9.4592
2020-02-28 00:00:00,296.26,86.04,8.8652
2020-03-02 00:00:00,309.09,86.31,9.3197
2020-03-03 00:00:00,300.24,85.94,9.0002
2020-03-04 00:00:00,312.86,87.12,9.0362
2020-03-05 00:00:00,302.46,86.02,9.8372
2020-03-06 00:00:00,297.46,85.05,9.5222
2020-03-09 00:00:00,274.23,81.39,7.9832
2020-03-10 00:00:00,288.42,82.64,8.3342
2020-03-11 00:00:00,274.36,80.84,7.7492
2020-03-12 00:00:00,248.11,77.61,5.7781
2020-03-13 00:00:00,269.32,80.05,5.6881
2020-03-16 00:00:00,239.85,75.65,4.9852
2020-03-17 00:00:00,252.8,76.36,5.4901
2020-03-18 00:00:00,240,72.99,5.4091
2020-03-19 00:00:00,240.51,71.35,6.4801
2020-03-20 00:00:00,228.8,69.75,6.3001
2020-03-23 00:00:00,222.95,68.63,6.4711
2020-03-24 00:00:00,243.15,71.46,6.7952
2020-03-25 00:00:00,246.79,73.47,6.6151
2020-03-26 00:00:00,261.2,76.83,6.6241
2020-03-27 00:00:00,253.42,77.03,6.5701
2020-03-30 00:00:00,261.65,77.69,6.3451
2020-03-31 00:00:00,257.75,77.07,6.4081
2020-04-01 00:00:00,246.15,74.58,5.8456
2020-04-02 00:00:00,251.83,75.16,6.9482
2020-04-03 00:00:00,248.19,73.55,6.7321
2020-04-06 00:00:00,264.86,75.34,7.1552
2020-04-07 00:00:00,265.13,75.34,6.8942
2020-04-08 00:00:00,274.03,77.3,7.0652
2020-04-09 00:00:00,278.2,82.36,7.0202
2020-04-13 00:00:00,275.66,81.18,6.5251
2020-04-14 00:00:00,283.79,81.52,6.5971
2020-04-15 00:00:00,277.76,80.76,6.4306
2020-04-16 00:00:00,279.1,80.68,6.8942
2020-04-17 00:00:00,286.64,81.09,6.7411
2020-04-20 00:00:00,281.59,79.87,6.5701
2020-04-21 00:00:00,273.04,78.41,6.6961
2020-04-22 00:00:00,279.1,79.1,6.9302
2020-04-23 00:00:00,279.08,79.06,7.7537
2020-04-24 00:00:00,282.97,78.32,7.6952
2020-04-27 00:00:00,287.05,78.64,7.9157
2020-04-28 00:00:00,285.73,78.88,7.5602
2020-04-29 00:00:00,293.21,80.27,8.6402
2020-04-30 00:00:00,290.48,80.43,8.8832
2020-05-01 00:00:00,282.79,78.68,8.5187
2020-05-04 00:00:00,283.57,78.57,8.9732
2020-05-05 00:00:00,286.19,79.25,9.0272
2020-05-06 00:00:00,284.25,78.8,9.6752
2020-05-07 00:00:00,287.68,79,10.7777
2020-05-08 00:00:00,292.44,79.75,10.3052
2020-05-11 00:00:00,292.5,79.39,9.2612
2020-05-12 00:00:00,286.67,79.29,9.5672
2020-05-13 00:00:00,281.6,78.87,10.0892
2020-05-14 00:00:00,284.97,78.6,10.6202
2020-05-15 00:00:00,286.28,78.71,9.9452
2020-05-18 00:00:00,295,80.1,10.2692
2020-05-19 00:00:00,291.97,80.2,10.2692
2020-05-20 00:00:00,296.93,81.05,10.1027
2020-05-21 00:00:00,294.88,81.03,9.5222
2020-05-22 00:00:00,295.44,81.23,9.5942
2020-05-26 00:00:00,299.08,81.84,9.1622
2020-05-27 00:00:00,303.53,82.01,9.4862
2020-05-28 00:00:00,302.97,82.09,9.7922
2020-05-29 00:00:00,304.32,82.42,9.8012
2020-06-01 00:00:00,305.55,82.72,10.1522
2020-06-02 00:00:00,308.08,83.54,10.2737
2020-06-03 00:00:00,312.18,83.93,10.2062
2020-06-04 00:00:00,311.36,83.67,10.5572
2020-06-05 00:00:00,319.34,84.46,10.1297
2020-06-08 00:00:00,323.2,84.56,10.4222
2020-06-09 00:00:00,320.79,83.9,10.3772
2020-06-10 00:00:00,319,83.78,11.0657
2020-06-11 00:00:00,300.61,81.63,9.7202
2020-06-12 00:00:00,304.21,82.44,9.7922
2020-06-15 00:00:00,307.05,83.24,9.8012
2020-06-16 00:00:00,312.96,83.58,9.8147
2020-06-17 00:00:00,311.66,83.19,9.6302
2020-06-18 00:00:00,311.78,83.16,9.5222
2020-06-19 00:00:00,308.64,82.88,9.2792
2020-06-22 00:00:00,310.62,82.82,9.5087
2020-06-23 00:00:00,312.05,82.94,9.8507
2020-06-24 00:00:00,304.09,82.09,9.1802
2020-06-25 00:00:00,307.35,82.12,9.1262
2020-06-26 00:00:00,300.05,81.34,8.7302
2020-06-29 00:00:00,304.46,80.88,8.5412
2020-06-30 00:00:00,308.36,81.62,8.6447
2020-07-01 00:00:00,310.52,81.53,8.7842
2020-07-02 00:00:00,312.23,82.13,8.4332
2020-07-06 00:00:00,317.05,82.72,8.9462
2020-07-07 00:00:00,313.78,82.17,8.7783
2020-07-08 00:00:00,316.18,82.39,9.2972
2020-07-09 00:00:00,314.38,82.21,8.8832
2020-07-10 00:00:00,317.59,82.49,8.7752
2020-07-13 00:00:00,314.84,82.04,8.6402
2020-07-14 00:00:00,318.92,82.74,8.7617
2020-07-15 00:00:00,321.85,83.21,8.5232
2020-07-16 00:00:00,320.79,83.29,8.3792
2020-07-17 00:00:00,321.72,83.52,8.5862
2020-07-20 00:00:00,324.32,84.02,8.4782
2020-07-21 00:00:00,325.01,84.41,8.8832
2020-07-22 00:00:00,326.86,84.58,9.0722
2020-07-23 00:00:00,322.96,84.52,9.4412
2020-07-24 00:00:00,320.88,84.6,9.3422
2020-07-27 00:00:00,323.22,84.8,10.9352
2020-07-28 00:00:00,321.17,84.58,11.2773
2020-07-29 00:00:00,325.12,85.05,11.1152
2020-07-30 00:00:00,323.96,85.23,11.0027
2020-07-31 00:00:00,326.52,85.39,11.5338
2020-08-03 00:00:00,328.79,85.07,12.0063
2020-08-04 00:00:00,330.06,85.04,11.8803
2020-08-05 00:00:00,332.11,85.19,12.4563
2020-08-06 00:00:00,334.33,85.38,12.9963
2020-08-07 00:00:00,334.57,85.17,11.7543
2020-08-10 00:00:00,335.57,85.21,12.3213
2020-08-11 00:00:00,332.8,84.44,11.2953
2020-08-12 00:00:00,337.44,84.46,11.7961
2020-08-13 00:00:00,336.83,84.23,11.7993
2020-08-14 00:00:00,336.84,84.08,12.0603
2020-08-17 00:00:00,337.91,84.58,13.2753
2020-08-18 00:00:00,338.64,84.71,12.9513
2020-08-19 00:00:00,337.23,84.47,12.3393
2020-08-20 00:00:00,338.28,84.75,12.7443
2020-08-21 00:00:00,339.48,84.74,12.2223
2020-08-24 00:00:00,342.92,85.13,12.3483
2020-08-25 00:00:00,344.12,85.22,11.7003
2020-08-26 00:00:00,347.57,85.21,12.0513
2020-08-27 00:00:00,348.33,85.08,11.6013
2020-08-28 00:00:00,350.58,85.15,11.8803
2020-08-31 00:00:00,349.31,85.03,12.1773
2020-09-01 00:00:00,352.6,85.15,12.4653
2020-09-02 00:00:00,357.7,85.25,11.8758
2020-09-03 00:00:00,345.39,84.72,10.8182
2020-09-04 00:00:00,342.57,84.49,10.8092
2020-09-08 00:00:00,333.21,84.02,9.9993
2020-09-09 00:00:00,339.79,84.68,10.402
2020-09-10 00:00:00,333.89,84.28,10.2332
2020-09-11 00:00:00,334.06,84.45,10.0982
2020-09-14 00:00:00,338.46,84.36,10.6742
2020-09-15 00:00:00,340.17,84.59,10.7552
2020-09-16 00:00:00,338.82,84.59,10.8542
2020-09-17 00:00:00,335.84,84.5,10.7372
2020-09-18 00:00:00,330.65,84.29,10.5662
2020-09-21 00:00:00,326.97,83.61,10.0262
2020-09-22 00:00:00,330.3,83.9,10.1432
2020-09-23 00:00:00,322.64,83.05,9.5492
2020-09-24 00:00:00,323.5,83.1,10.0532
2020-09-25 00:00:00,328.73,82.95,10.1072
2020-09-28 00:00:00,334.19,83.49,10.0442
2020-09-29 00:00:00,332.37,83.56,9.9272
2020-09-30 00:00:00,334.89,83.9,9.8732
2020-10-01 00:00:00,337.04,83.83,9.7832
2020-10-02 00:00:00,333.84,83.83,9.7742
2020-10-05 00:00:00,339.76,84.46,10.1522
2020-10-06 00:00:00,334.93,84.27,9.7607
2020-10-07 00:00:00,340.76,84.57,9.8732
2020-10-08 00:00:00,343.78,84.76,10.6742
2020-10-09 00:00:00,346.85,84.95,10.5932
2020-10-12 00:00:00,352.43,85.38,11.3988
2020-10-13 00:00:00,350.13,85,11.1422
2020-10-14 00:00:00,347.93,84.79,10.9802
2020-10-15 00:00:00,347.5,84.73,11.2052
2020-10-16 00:00:00,347.29,84.63,11.1872
2020-10-19 00:00:00,342.01,84.33,11.5473
2020-10-20 00:00:00,343.38,84.63,11.9748
2020-10-21 00:00:00,342.73,84.62,12.8658
2020-10-22 00:00:00,344.61,84.77,13.1628
2020-10-23 00:00:00,345.78,84.87,12.9423
2020-10-26 00:00:00,339.39,84.12,12.9423
2020-10-27 00:00:00,338.22,84.16,14.1033
2020-10-28 00:00:00,326.66,83.46,13.4193
2020-10-29 00:00:00,329.98,83.7,13.7343
2020-10-30 00:00:00,326.54,83.88,13.8423
2020-11-02 00:00:00,330.2,83.72,13.9593
2020-11-03 00:00:00,336.03,84.44,13.8783
2020-11-04 00:00:00,343.54,85.23,14.2833
2020-11-05 00:00:00,350.24,85.53,15.5433
2020-11-06 00:00:00,350.16,85.23,15.7864
2020-11-09 00:00:00,354.56,85.88,15.3813
2020-11-10 00:00:00,354.04,85.76,14.8593
2020-11-11 00:00:00,356.67,85.73,15.7729
2020-11-12 00:00:00,353.21,85.15,16.4164
2020-11-13 00:00:00,358.1,85.44,16.1644
2020-11-16 00:00:00,362.57,85.92,16.9744
2020-11-17 00:00:00,360.62,85.95,18.1444
2020-11-18 00:00:00,356.28,85.79,17.6764
2020-11-19 00:00:00,357.78,86.08,18.0904
2020-11-20 00:00:00,355.33,85.92,19.1164
2020-11-23 00:00:00,357.46,86.05,19.9174
2020-11-24 00:00:00,363.22,86.31,20.1244
2020-11-25 00:00:00,362.66,86.27,18.7789
2020-11-27 00:00:00,363.67,86.41,16.9519
2020-11-30 00:00:00,362.06,86.32,20.8746
2020-12-01 00:00:00,366.02,86.2,21.3665
2020-12-02 00:00:00,366.79,86.44,21.0515
2020-12-03 00:00:00,366.69,86.49,21.6005
2020-12-04 00:00:00,369.85,86.85,20.8985
2020-12-07 00:00:00,369.09,86.81,20.2144
2020-12-08 00:00:00,370.17,86.74,18.8644
2020-12-09 00:00:00,366.85,86.61,18.0634
2020-12-10 00:00:00,366.73,86.77,19.3234
2020-12-11 00:00:00,366.3,86.68,18.5494
2020-12-14 00:00:00,364.66,86.7,20.0434
2020-12-15 00:00:00,369.59,86.97,20.93
2020-12-16 00:00:00,370.17,86.84,23.2295
2020-12-17 00:00:00,372.24,86.61,25.4256
2020-12-18 00:00:00,369.18,86.68,26.5326
2020-12-21 00:00:00,367.86,86.37,27.7476
2020-12-22 00:00:00,367.24,86.48,27.3516
2020-12-23 00:00:00,367.57,86.87,25.9926
2020-12-24 00:00:00,369,87.05,24.6155
2020-12-28 00:00:00,372.17,87.16,27.4056
2020-12-29 00:00:00,371.46,87.05,27.0726
2020-12-30 00:00:00,371.99,87.23,29.6107
2020-12-31 00:00:00,373.88,87.3,28.8006
2021-01-04 00:00:00,368.79,87.12,31.5727
2021-01-05 00:00:00,371.33,87.15,35.4698
2021-01-06 00:00:00,373.55,86.99,39.5379
2021-01-07 00:00:00,379.1,87.24,40.4739
2021-01-08 00:00:00,381.26,87.37,39.9789
2021-01-11 00:00:00,378.69,86.9,33.6607
2021-01-12 00:00:00,378.77,87.01,35.0288
2021-01-13 00:00:00,379.79,87.27,36.3158
2021-01-14 00:00:00,378.46,87.25,39.1779
2021-01-15 00:00:00,375.7,87.11,35.4068
2021-01-19 00:00:00,378.65,87.36,34.2503
2021-01-20 00:00:00,383.89,87.52,31.8157
2021-01-21 00:00:00,384.24,87.47,28.7421
2021-01-22 00:00:00,382.88,87.3,31.0057
2021-01-25 00:00:00,384.39,87.32,29.7457
2021-01-26 00:00:00,383.79,87.19,28.3389
2021-01-27 00:00:00,374.41,86.94,28.2255
2021-01-28 00:00:00,377.63,87.2,30.2812
2021-01-29 00:00:00,370.07,86.97,31.2217
2021-02-01 00:00:00,376.23,86.93,30.5557
2021-02-02 00:00:00,381.55,87.14,33.1207
2021-02-03 00:00:00,381.85,87.21,34.2548
2021-02-04 00:00:00,386.19,87.39,34.1648
2021-02-05 00:00:00,387.71,87.52,34.0928
2021-02-08 00:00:00,390.51,87.78,41.1219
2021-02-09 00:00:00,390.25,87.62,43.111
2021-02-10 00:00:00,390.08,87.6,40.4559
2021-02-11 00:00:00,390.71,87.64,43.201
2021-02-12 00:00:00,392.64,87.78,44.02
2021-02-16 00:00:00,392.3,87.64,45.2769
2021-02-17 00:00:00,392.39,87.61,48.6641
2021-02-18 00:00:00,390.72,87.49,47.6111
2021-02-19 00:00:00,390.03,87.5,51.0311
2021-02-22 00:00:00,387.03,87.23,48.1511
2021-02-23 00:00:00,387.5,87.44,41.2569
2021-02-24 00:00:00,391.77,87.53,43.561
2021-02-25 00:00:00,382.33,86.7,41.0738
2021-02-26 00:00:00,380.36,86.44,38.8809
2021-03-01 00:00:00,389.58,87.1,41.2389
2021-03-02 00:00:00,386.54,86.97,39.7089
2021-03-03 00:00:00,381.42,86.69,41.5449
2021-03-04 00:00:00,376.7,86.36,37.2608
2021-03-05 00:00:00,383.63,86.62,39.4209
2021-03-08 00:00:00,381.72,85.99,40.8609
2021-03-09 00:00:00,387.17,86.11,44.209
2021-03-10 00:00:00,389.58,86.38,45.379
2021-03-11 00:00:00,393.53,86.7,47.071
2021-03-12 00:00:00,394.06,86.46,45.001
2021-03-15 00:00:00,396.41,86.47,46.243
2021-03-16 00:00:00,395.91,86.27,44.875
2021-03-17 00:00:00,397.26,86.39,46.792
2021-03-18 00:00:00,391.48,85.73,45.73
2021-03-19 00:00:00,389.48,86.06,47.6606
2021-03-22 00:00:00,392.59,86.37,44.551
2021-03-23 00:00:00,389.5,86.46,42.0759
2021-03-24 00:00:00,387.52,86.51,40.5009
2021-03-25 00:00:00,389.7,86.66,40.0509
2021-03-26 00:00:00,395.98,86.92,41.7879
2021-03-29 00:00:00,395.78,86.97,44.506
2021-03-30 00:00:00,394.73,86.76,45.739
2021-03-31 00:00:00,396.33,87.18,45.037
2021-04-01 00:00:00,400.61,87.07,45.7795
2021-04-05 00:00:00,406.36,87.11,47.6561
2021-04-06 00:00:00,406.12,87.26,45.559
2021-04-07 00:00:00,406.59,87.23,42.814
2021-04-08 00:00:00,408.52,87.26,44.146
2021-04-09 00:00:00,411.49,87.2,44.686
2021-04-12 00:00:00,411.64,87.11,46.603
2021-04-13 00:00:00,412.86,87.17,49.4381
2021-04-14 00:00:00,411.45,87.13,46.351
2021-04-15 00:00:00,415.87,87.48,47.3411
2021-04-16 00:00:00,417.26,87.3,46.234
2021-04-19 00:00:00,415.21,87.16,43.1559
2021-04-20 00:00:00,412.17,87.01,42.3099
2021-04-21 00:00:00,416.07,87.3,40.8159
2021-04-22 00:00:00,412.27,87.14,37.1888
2021-04-23 00:00:00,416.74,87.37,38.1473
2021-04-26 00:00:00,417.61,87.33,41.3199
2021-04-27 00:00:00,417.52,87.21,41.9184
2021-04-28 00:00:00,417.4,87.38,41.5809
2021-04-29 00:00:00,420.06,87.48,38.7009
2021-04-30 00:00:00,417.3,87.44,42.1659
2021-05-03 00:00:00,418.2,87.18,42.5079
2021-05-04 00:00:00,415.62,87.13,39.9159
2021-05-05 00:00:00,415.75,87.3,41.4549
2021-05-06 00:00:00,419.07,87.27,40.6854
2021-05-07 00:00:00,422.12,87.33,42.1929
2021-05-10 00:00:00,417.94,87.13,39.7989
2021-05-11 00:00:00,414.21,87.04,40.3893
2021-05-12 00:00:00,405.41,86.62,37.7738
2021-05-13 00:00:00,410.28,86.93,33.4645
2021-05-14 00:00:00,416.58,87.21,35.4878
2021-05-17 00:00:00,415.52,87.05,31.9507
2021-05-18 00:00:00,411.94,86.84,30.9427
2021-05-19 00:00:00,410.86,86.61,29.3407
2021-05-20 00:00:00,415.28,86.98,29.7456
2021-05-21 00:00:00,414.94,87.11,27.0906
2021-05-24 00:00:00,419.17,87.21,29.8042
2021-05-25 00:00:00,418.24,87.22,28.3596
2021-05-26 00:00:00,419.07,87.25,28.8456
2021-05-27 00:00:00,419.29,87.21,29.2146
2021-05-28 00:00:00,420.04,87.18,27.1986
2021-06-01 00:00:00,419.67,87.15,26.5866
2021-06-02 00:00:00,420.33,87.26,27.9906
2021-06-03 00:00:00,418.77,87.08,29.0256
2021-06-04 00:00:00,422.6,87.27,27.8106
2021-06-07 00:00:00,422.19,87.3,26.6104
2021-06-08 00:00:00,422.28,87.36,24.7055
2021-06-09 00:00:00,421.65,87.43,27.0906
2021-06-10 00:00:00,423.61,87.59,27.3606
2021-06-11 00:00:00,424.31,87.62,27.7026
2021-06-14 00:00:00,425.26,87.54,29.7727
2021-06-15 00:00:00,424.48,87.53,29.9108
2021-06-16 00:00:00,422.11,87.41,28.8456
2021-06-17 00:00:00,421.97,87.47,28.1346
2021-06-18 00:00:00,414.92,87.43,26.8206
2021-06-21 00:00:00,420.86,87.6,24.9306
2021-06-22 00:00:00,423.11,87.66,25.2096
2021-06-23 00:00:00,422.6,87.57,25.0116
2021-06-24 00:00:00,425.1,87.84,26.6496
2021-06-25 00:00:00,426.61,87.93,24.9126
2021-06-28 00:00:00,427.47,87.92,26.3256
2021-06-29 00:00:00,427.7,88.03,28.0176
2021-06-30 00:00:00,428.06,88.04,26.8296
2021-07-01 00:00:00,430.43,87.92,25.6236
2021-07-02 00:00:00,433.72,88.06,25.7226
2021-07-06 00:00:00,432.93,88.01,25.8486
2021-07-07 00:00:00,434.46,88.04,25.8756
2021-07-08 00:00:00,430.92,87.85,24.6605
2021-07-09 00:00:00,435.52,88,24.8856
2021-07-12 00:00:00,437.08,87.97,24.2105
2021-07-13 00:00:00,435.59,87.71,23.7605
2021-07-14 00:00:00,436.24,87.85,24.1925
2021-07-15 00:00:00,434.75,87.79,22.9685
2021-07-16 00:00:00,431.34,87.67,23.5805
2021-07-19 00:00:00,424.97,87.08,22.7255
2021-07-20 00:00:00,431.06,87.52,21.6185
2021-07-21 00:00:00,434.55,87.73,23.4275
2021-07-22 00:00:00,435.46,87.78,24.3455
2021-07-23 00:00:00,439.94,87.95,24.4715
2021-07-26 00:00:00,441.02,87.82,30.4117
2021-07-27 00:00:00,439.01,87.7,29.7007
2021-07-28 00:00:00,438.83,87.77,31.6627
2021-07-29 00:00:00,440.65,87.96,30.7357
2021-07-30 00:00:00,438.51,87.84,31.2622
2021-08-02 00:00:00,437.59,87.34,30.1957
2021-08-03 00:00:00,441.15,87.44,28.6836
2021-08-04 00:00:00,438.98,87.28,29.8267
2021-08-05 00:00:00,441.76,87.48,30.3487
2021-08-06 00:00:00,442.49,87.38,32.4097
2021-08-09 00:00:00,442.13,87.18,34.6958
2021-08-10 00:00:00,442.68,86.98,34.0208
2021-08-11 00:00:00,443.78,87.12,34.9838
2021-08-12 00:00:00,445.11,87.27,33.1837
2021-08-13 00:00:00,445.92,87.46,34.5338
2021-08-16 00:00:00,446.97,87.49,34.1468
2021-08-17 00:00:00,444.04,87.29,32.9497
2021-08-18 00:00:00,439.18,87.09,31.7977
2021-08-19 00:00:00,439.86,87.08,33.7417
2021-08-20 00:00:00,443.36,87.29,35.6228
2021-08-23 00:00:00,447.26,87.56,35.8748
2021-08-24 00:00:00,447.97,87.68,35.1818
2021-08-25 00:00:00,448.91,87.77,35.2088
2021-08-26 00:00:00,446.26,87.72,34.0388
2021-08-27 00:00:00,450.25,87.96,35.2358
2021-08-30 00:00:00,452.23,88.07,35.0108
2021-08-31 00:00:00,451.56,88.09,33.9938
2021-09-01 00:00:00,451.8,87.89,34.4168
2021-09-02 00:00:00,453.19,88,35.1638
2021-09-03 00:00:00,453.08,88.01,36.6578
2021-09-07 00:00:00,451.46,87.78,34.0298
2021-09-08 00:00:00,450.91,87.88,33.7688
2021-09-09 00:00:00,448.98,87.96,33.7057
2021-09-10 00:00:00,445.44,87.83,33.1207
2021-09-13 00:00:00,446.58,88.05,32.1577
2021-09-14 00:00:00,444.17,88.01,33.1297
2021-09-15 00:00:00,447.88,88.14,34.9253
2021-09-16 00:00:00,447.17,88.11,34.2008
2021-09-17 00:00:00,441.4,88,33.9308
2021-09-20 00:00:00,434.04,87.69,31.1002
2021-09-21 00:00:00,433.63,87.84,29.8627
